"Taxa","blue","Env","pop1","pop2","pop3","pop4","pop5","pop6","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype"
82,71.04654606,"Env2",0.002,0.002,0.003,0.002,0.002,0.006,2,0,0,1,0,1,77.4284711059217
83,52.05267388,"Env2",0.964,0.003,0.004,0.021,0.002,0.003,1,1,0,1,1,0,47.8967407574205
84,57.38481661,"Env2",0.002,0.002,0.457,0.005,0.527,0.003,2,0,0,1,0,1,66.3342771619714
85,50.51348994,"Env2",0.004,0.002,0.01,0.979,0.002,0.002,2,0,0,1,0,1,54.1059955159317
87,70.30214531,"Env2",0.105,0.012,0.035,0.003,0.024,0.004,1,1,0,1,0,1,67.3978922832526
88,48.93070704,"Env2",0.746,0.187,0.009,0.005,0.006,0.045,1,1,0,1,1,0,50.806827885188
89,60.88747804,"Env2",0.002,0.002,0.002,0.002,0.002,0.002,2,0,0,1,0,1,67.1185910742339
90,57.78758472,"Env2",0.975,0.002,0.014,0.002,0.002,0.002,2,0,0,1,1,0,70.5366250216683
91,48.38744826,"Env2",0.003,0.003,0.002,0.002,0.002,0.982,2,0,0,1,0,1,58.3123501381552
92,47.08594765,"Env2",0.985,0.005,0.002,0.002,0.002,0.002,2,0,0,1,0,1,60.6462745059581
93,60.64075967,"Env2",0.002,0.002,0.002,0.989,0.002,0.002,1,1,0,1,0,1,63.9925936758493
94,59.15313845,"Env2",0.007,0.004,0.004,0.03,0.798,0.155,2,0,0,1,0,1,73.2870370703831
95,45.54809247,"Env2",0.504,0.006,0.009,0.006,0.005,0.466,1,1,0,1,1,0,46.39299853246
96,58.99715449,"Env2",0.009,0.046,0.006,0.003,0.005,0.926,2,0,0,1,0,1,61.2184680823293
97,63.48583681,"Env2",0.003,0.004,0.983,0.004,0.002,0.003,1,1,0,1,0,1,64.6233716437547
98,46.40761191,"Env2",0.093,0.791,0.051,0.016,0.004,0.041,2,0,0,1,1,0,50.4440026116111
99,51.75141,"Env2",0.142,0.481,0.005,0.286,0.005,0.017,1,1,0,1,0,1,51.4633276591633
100,50.2508573,"Env2",0.916,0.006,0.004,0.003,0.004,0.003,1,1,0,1,1,0,50.072118203273
101,58.08332292,"Env2",0.002,0.006,0.212,0.034,0.01,0.717,2,0,0,1,0,1,72.5608482358086
102,51.02294044,"Env2",0.005,0.004,0.003,0.975,0.008,0.004,2,0,0,1,0,1,60.4386054878017
103,65.54319637,"Env2",0.003,0.029,0.007,0.007,0.929,0.016,1,1,0,1,0,1,62.2284449951519
104,57.84485063,"Env2",0.003,0.981,0.003,0.002,0.004,0.004,1,1,0,1,0,1,60.4464385688471
105,54.21555563,"Env2",0.974,0.003,0.002,0.015,0.002,0.002,2,0,0,1,1,0,53.4381792709539
106,58.79205357,"Env2",0.002,0.005,0.004,0.02,0.909,0.055,2,0,0,1,0,1,63.5799959538954
107,47.29646433,"Env2",0.983,0.005,0.002,0.002,0.002,0.002,2,0,0,1,1,0,57.7229886354237
108,50.48762507,"Env2",0.905,0.066,0.009,0.002,0.003,0.01,2,0,0,1,1,0,60.5699406111052
109,59.06215099,"Env2",0.004,0.268,0.105,0.583,0.006,0.032,2,0,0,1,0,1,65.6553688137607
110,48.68767843,"Env2",0.688,0.011,0.004,0.107,0.004,0.172,2,0,0,1,0,1,60.5270048389697
111,65.51690213,"Env2",0.009,0.003,0.003,0.023,0.957,0.003,2,0,0,1,0,1,72.7794777827286
112,57.26454061,"Env2",0.004,0.006,0.006,0.383,0.013,0.103,1,1,0,1,0,1,54.9199101943866
114,50.51061601,"Env2",0.004,0.078,0.898,0.002,0.009,0.004,2,0,0,1,0,1,66.0331654204247
115,66.32561882,"Env2",0.003,0.003,0.002,0.003,0.003,0.008,2,0,0,1,1,0,70.7263616786248
117,48.67667732,"Env2",0.529,0.446,0.002,0.002,0.006,0.005,1,1,0,1,1,0,48.3460439780088
118,46.59120385,"Env2",0.052,0.932,0.003,0.003,0.003,0.005,1,1,0,1,0,1,50.1606757043035
119,51.35269925,"Env2",0.272,0.112,0.041,0.022,0.441,0.108,1,1,0,1,0,1,54.102938132169
120,71.01621731,"Env2",0.006,0.003,0.245,0.204,0.509,0.008,2,0,0,1,0,1,76.5314818724464
121,59.11322727,"Env2",0.002,0.003,0.004,0.007,0.004,0.003,1,1,0,1,0,1,63.7700714617967
122,62.99044318,"Env2",0.002,0.003,0.98,0.007,0.002,0.005,1,1,0,1,0,1,60.5720607580992
124,48.51050523,"Env2",0.029,0.019,0.005,0.003,0.003,0.938,2,0,0,1,0,1,51.1405975155661
